C00143867|30201|2017|15|7037|244
C00143867|30201|2017|15|7062|245
C00143867|30052|2017|15|7092|246
C00143867|30052|2017|15|7122|247
C00143867|30004|2017|15|7142|248
C00143867|30306|2017|15|7162|249
C00143867|30306|2017|15|7182|250
C00143867|30078|2017|15|7197|251
C00143867|30078|2017|15|7212|252
C00143867|30281|2017|15|7232|253
C00143867|30281|2017|15|7252|254
C00143867|30022|2017|15|7267|255
C00143867|30022|2017|15|7282|256
C00143867|30068|2017|15|7297|257
C00143867|30068|2017|15|7312|258
C00143867|30040|2017|15|7322|259
C00143867|30040|2017|15|7332|260
C00143867|30189|2017|15|7352|261
C00143867|30189|2017|15|7372|262
C00143867|30041|2017|15|7387|263
C00143867|30041|2017|15|7402|264
C00143867|63146|2017|15|7417|265
C00143867|63146|2017|15|7432|266
C00143867|30309|2017|15|7442|267
C00121319|54956|2017|15|9322|268
C00397893|90732|2017|15|9347|269
C00397893|85658|2017|15|9377|270
C00397893|31328|2017|15|9397|271
C00397893|92679|2017|15|9417|272
C00397893|98116|2017|15|9437|273
C00397893|94539|2017|15|9457|274
C00397893|22101|2017|15|9557|275
C00397893|90630|2017|15|9577|276
C00397893|90815|2017|15|9597|277
C00397893|90732|2017|15|9637|278
C00434811|66061|2017|15|9647|279
C00434811|91941|2017|15|9667|280
C00434811|92651|2017|15|9677|281
C00434811|19355|2017|15|9687|282
C00434811|11743|2017|15|9697|283
C00434811|43068|2017|15|9717|284
C00434811|18940|2017|15|9727|285
C00434811|07739|2017|15|9747|286
C00434811|66207|2017|15|9772|287
C00434811|64152|2017|15|9802|288
C00434811|77406|2017|15|9812|289
C00434811|29681|2017|15|9822|290
C00434811|19446|2017|15|9832|291
C00434811|33405|2017|15|9842|292
C00434811|18966|2017|15|9856|293
C00434811|64133|2017|15|9870|294
C00434811|11563|2017|15|9880|295
C00434811|70447|2017|15|9890|296
C00434811|06379|2017|15|9900|297
C00434811|19355|2017|15|9910|298
C00434811|63017|2017|15|9920|299
C00434811|33547|2017|15|9945|300
C00434811|85224|2017|15|9975|301
C00434811|13066|2017|15|9995|302
C00434811|02828|2017|15|10005|303
C00434811|38632|2017|15|10015|304
C00434811|17050|2017|15|10030|305
C00434811|11783|2017|15|10044|306
C00434811|47630|2017|15|10054|307
C00434811|76051|2017|15|10064|308
C00434811|03079|2017|15|10089|309
C00434811|48382|2017|15|10099|310
C00434811|28443|2017|15|10109|311
C00434811|35976|2017|15|10119|312
C00434811|33556|2017|15|10129|313
C00434811|30022|2017|15|10159|314
C00434811|55416|2017|15|10170|315
C00434811|11724|2017|15|10220|316
C00434811|19301|2017|15|10230|317
C00434811|32164|2017|15|10250|318
C00434811|37934|2017|15|10270|319
C00434811|46037|2017|15|10280|320
C00434811|66213|2017|15|10300|321
C00434811|08054|2017|15|10310|322
C00434811|32141|2017|15|10350|323
C00434811|95356|2017|15|10365|324
C00434811|66217|2017|15|10379|325
C00434811|93010|2017|15|10389|326
C00434811|02356|2017|15|10399|327
C00434811|32207|2017|15|10409|328
C00434811|63124|2017|15|10419|329
C00434811|92120|2017|15|10429|330
C00434811|94515|2017|15|10439|331
C00434811|25313|2017|15|10464|332
C00434811|76034|2017|15|10474|333
C00434811|66205|2017|15|10484|334
C00434811|64155|2017|15|10509|335
C00434811|20721|2017|15|10523|336
C00434811|66213|2017|15|10548|337
C00434811|94114|2017|15|10562|338
C00434811|19355|2017|15|10572|339
C00434811|08560|2017|15|10582|340
C00434811|18901|2017|15|10592|341
C00434811|78641|2017|15|10617|342
C00434811|06488|2017|15|10632|343
C00434811|92782|2017|15|10672|344
C00434811|19355|2017|15|10822|345
C00434811|64082|2017|15|10922|346
C00434811|18444|2017|15|10932|347
C00434811|28173|2017|15|10942|348
C00434811|19067|2017|15|10977|349
C00434811|91701|2017|15|10987|350
C00434811|48182|2017|15|10997|351
C00434811|19341|2017|15|11017|352
C00434811|19355|2017|15|11042|353
C00434811|22124|2017|15|11067|354
C00434811|19087|2017|15|11077|355
C00434811|01756|2017|15|11096|356
C00434811|19454|2017|15|11106|357
C00434811|17522|2017|15|11116|358
C00434811|95366|2017|15|11126|359
C00434811|19046|2017|15|11164|360
C00434811|80206|2017|15|11189|361
C00434811|77705|2017|15|11199|362
C00434811|07626|2017|15|11213|363
C00434811|19027|2017|15|11223|364
C00434811|19335|2017|15|11233|365
C00434811|78132|2017|15|11243|366
C00434811|19425|2017|15|11293|367
C00434811|01950|2017|15|11308|368
C00434811|19454|2017|15|11318|369
C00434811|23113|2017|15|11328|370
C00434811|28032|2017|15|11342|371
C00434811|64113|2017|15|11352|372
C00434811|19008|2017|14|11362|373
C00434811|10028|2017|15|11387|374
C00434811|46055|2017|14|11397|375
C00434811|73049|2017|14|11407|376
C00434811|60563|2017|14|11417|377
C00434811|48076|2017|14|11442|378
C00434811|19425|2017|14|11467|379
C00434811|19087|2017|14|11492|380
C00434811|55391|2017|14|11512|381
C00434811|64081|2017|14|11532|382
C00434811|19087|2017|14|11542|383
C00434811|19454|2017|14|11562|384
C00434811|28461|2017|14|11572|385
C00434811|19343|2017|14|11582|386
C00434811|02360|2017|14|11592|387
C00434811|92590|2017|14|11602|388
C00434811|66221|2017|14|11612|389
C00434811|59106|2017|14|11622|390
C00434811|40383|2017|14|11632|391
C00434811|07054|2017|14|11647|392
C00434811|29464|2017|14|11657|393
C00434811|20002|2017|14|11707|394
C00434811|92660|2017|14|11717|395
C00434811|98332|2017|14|11737|396
C00434811|07054|2017|14|11747|397
C00434811|33131|2017|14|11767|398
C00434811|18925|2017|14|11777|399
C00434811|66224|2017|14|11791|400
C00434811|18944|2017|14|11801|401
C00434811|92679|2017|11|11811|402
C00434811|32174|2017|10|11821|403
C00434811|18976|2017|11|11841|404
C00434811|18976|2017|10|11851|405
C00434811|77433|2017|10|11861|406
C00434811|92624|2017|10|11871|407
C00434811|23321|2017|10|11881|408
C00434811|76092|2017|10|11891|409
C00434811|48070|2017|10|11901|410
C00434811|48324|2017|10|11911|411
C00434811|37922|2017|10|11921|412
C00434811|49071|2017|10|11936|413
C00434811|80304|2017|10|11946|414
C00434811|19010|2017|10|11971|415
C00434811|18902|2017|10|11996|416
C00434811|20814|2017|10|12146|417
C00434811|30004|2017|10|12156|418
C00434811|19073|2017|10|12166|419
C00434811|93010|2017|10|12176|420
C00434811|64155|2017|10|12190|421
C00434811|35634|2017|10|12204|422
C00434811|32081|2017|10|12214|423
C00434811|95405|2017|10|12224|424
C00434811|19335|2017|10|12234|425
C00434811|19454|2017|10|12244|426
C00434811|77429|2017|10|12254|427
C00434811|07054|2017|10|12264|428
C00434811|92128|2017|10|12274|429
C00434811|02879|2017|10|12284|430
C00434811|19335|2017|10|12309|431
C00434811|19382|2017|10|12323|432
C00434811|18923|2017|10|12343|433
C00434811|66061|2017|10|12368|434
C00434811|66209|2017|10|12383|435
C00434811|19382|2017|10|12393|436
C00434811|33076|2017|10|12418|437
C00434811|76107|2017|10|12432|438
C00434811|48446|2017|10|12442|439
C00434811|63104|2017|10|12452|440
C00434811|64034|2017|10|12462|441
C00434811|98272|2017|10|12477|442
C00434811|14450|2017|10|12497|443
C00434811|02364|2017|10|12507|444
C00434811|60026|2017|10|12517|445
C00434811|64081|2017|10|12527|446
C00434811|19454|2017|10|12627|447
C00434811|23662|2017|10|12637|448
C00434811|85331|2017|10|12647|449
C00434811|07039|2017|10|12667|450
C00434811|30809|2017|10|12677|451
C00434811|66030|2017|10|12687|452
C00546101|06897|2017|10|12706|453
C00546101|06897|2017|10|12725|454
C00546101|10036|2017|10|12782|455
C00546101|20006|2017|10|12858|456
C00546101|06897|2017|10|12934|457
C00546101|06897|2017|10|13010|458
C00546101|10036|2017|10|13120|459
C00546101|10036|2017|10|13230|460
C00546101|20006|2017|10|13306|461
C00546101|10036|2017|10|13366|462
C00546101|10036|2017|10|13426|463
C00546101|10036|2017|10|13464|464
C00546101|10036|2017|10|13502|465
C00546101|10036|2017|10|13559|466
C00546101|10036|2017|10|13579|467
C00546101|10036|2017|10|13599|468
C00546101|10036|2017|10|13649|469
C00546101|10036|2017|10|13699|470
C00546101|10007|2017|10|13891|471
C00546101|10007|2017|10|14083|472
C00546101|20006|2017|10|14275|473
C00546101|20006|2017|10|14467|474
C00546101|10007|2017|10|14560|475
C00546101|20006|2017|10|14752|476
C00546101|20006|2017|10|14944|477
C00155440|07720|2017|10|15188|478
C00034157|31829|2017|10|15229|479
C00034157|75248|2017|10|15239|480
C00034157|77027|2017|10|15259|481
C00034157|29707|2017|10|15269|482
C00034157|34239|2017|10|15328|483
C00034157|08824|2017|10|15353|484
C00034157|29072|2017|10|15394|485
C00034157|31909|2017|10|15404|486
C00034157|32571|2017|10|15504|487
C00034157|31822|2017|10|15529|488
C00034157|10541|2017|10|15549|489
C00034157|31906|2017|10|15574|490
C00034157|31820|2017|10|15589|491
C00034157|29063|2017|10|15601|492
C00034157|31909|2017|10|15626|493
C00034157|31088|2017|10|15651|494
C00034157|02852|2017|10|15676|495
C00034157|02852|2017|10|15701|496
C00034157|31904|2017|10|15726|497
C00034157|31820|2017|10|15751|498
C00034157|31820|2017|10|15761|499
C00034157|31909|2017|10|15786|500
C00034157|10523|2017|10|15812|501
C00034157|31906|2017|10|15862|502
C00034157|22308|2017|10|15903|503
C00034157|31906|2017|10|15913|504
C00034157|31820|2017|10|15938|505
C00034157|31820|2017|10|15950|506
C00034157|31907|2017|10|15960|507
C00034157|29205|2017|10|15970|508
C00034157|31904|2017|10|15982|509
C00034157|92081|2017|10|15992|510
C00034157|31820|2017|10|16007|511
C00034157|31904|2017|10|16032|512
C00034157|11777|2017|10|16073|513
C00034157|07092|2017|10|16098|514
C00034157|31906|2017|10|16108|515
C00034157|10023|2017|10|16118|516
C00034157|31904|2017|10|16130|517
C00034157|08550|2017|10|16147|518
C00034157|06906|2017|10|16173|519
C00034157|31901|2017|10|16381|520
C00034157|36870|2017|10|16422|521
C00034157|32003|2017|10|16497|522
C00034157|31808|2017|10|16622|523
C00034157|31904|2017|10|16726|524
C00034157|31904|2017|10|16756|525
C00034157|31906|2017|10|16781|526
C00034157|29212|2017|10|16793|527
C00034157|50131|2017|10|17043|528
C00034157|31906|2017|10|17055|529
C00034157|31901|2017|10|17158|530
C00034157|87111|2017|10|17198|531
C00034157|78703|2017|10|17248|532
C00034157|31909|2017|10|17258|533
C00034157|31909|2017|10|17283|534
C00034157|36870|2017|10|17308|535
C00034157|31904|2017|10|17516|536
C00034157|31904|2017|10|17566|537
C00034157|31808|2017|10|17591|538
C00034157|20011|2017|10|17616|539
C00034157|31820|2017|10|17641|540
C00034157|36856|2017|10|17666|541
C00034157|31901|2017|10|17770|542
C00034157|31801|2017|10|17782|543
C00034157|31909|2017|10|17792|544
C00034157|31836|2017|10|17807|545
C00034157|30339|2017|10|18015|546
C00034157|31906|2017|10|18025|547
C00034157|31906|2017|10|18150|548
C00034157|36867|2017|10|18160|549
C00034157|31906|2017|10|18187|550
C00034157|31904|2017|10|18207|551
C00034157|21030|2017|10|18257|552
C00034157|31904|2017|10|18282|553
C00034157|31907|2017|11|18324|554
C00034157|31820|2017|11|18349|555
C00034157|78133|2017|11|18374|556
C00034157|78133|2017|12|18399|557
C00034157|98052|2017|12|18450|558
C00034157|31904|2017|12|18462|559
C00034157|31820|2017|11|18472|560
C00034157|07760|2017|12|18487|561
C00034157|31820|2017|11|18497|562
C00034157|08012|2017|11|18517|563
C00034157|31907|2017|12|18621|564
C00034157|30082|2017|12|18633|565
C00034157|31904|2017|12|18683|566
C00034157|08550|2017|12|18788|567
C00034157|37922|2017|12|18873|568
C00034157|10598|2017|12|18973|569
C00034157|06461|2017|12|19173|570
C00034157|31909|2017|12|19198|571
C00034157|22101|2017|12|19248|572
C00034157|31820|2017|12|19289|573
C00034157|06034|2017|12|19393|574
C00034157|31904|2017|12|19434|575
C00034157|40245|2017|12|19459|576
C00034157|85027|2017|12|19609|577
C00034157|78676|2017|12|19817|578
C00034157|12866|2017|12|19847|579
C00034157|31820|2017|12|19857|580
C00034157|31901|2017|12|20065|581
C00034157|31804|2017|12|20080|582
C00034157|31220|2017|12|20105|583
C00034157|21797|2017|12|20313|584
C00034157|92620|2017|12|20363|585
C00034157|07042|2017|12|20388|586
C00034157|57201|2017|12|20596|587
C00034157|68133|2017|12|20616|588
C00034157|31811|2017|12|20657|589
C00034157|36870|2017|12|20667|590
C00034157|07052|2017|12|20717|591
C00034157|31836|2017|12|20742|592
C00034157|29206|2017|12|20752|593
C00034157|30214|2017|12|20856|594
C00034157|31820|2017|12|20956|595
C00034157|36804|2017|12|21031|596
C00034157|07928|2017|12|21056|597
C00034157|70592|2017|12|21264|598
C00034157|31909|2017|12|21306|599
C00034157|10014|2017|12|21410|600
C00034157|31808|2017|12|21422|601
C00034157|31808|2017|12|21432|602
C00034157|31904|2017|12|21459|603
C00034157|11743|2017|12|21667|604
C00034157|11530|2017|12|21875|605
C00034157|08520|2017|12|21900|606
C00034157|10021|2017|12|22000|607
C00034157|68137|2017|12|22010|608
C00034157|31904|2017|12|22218|609
C00034157|31804|2017|12|22243|610
C00034157|36874|2017|12|22268|611
C00034157|31522|2017|12|22283|612
C00034157|22314|2017|12|22308|613
C00034157|31808|2017|14|22358|614
C00034157|10069|2017|12|22368|615
C00034157|31820|2017|12|22380|616
C00034157|70471|2017|12|22430|617
C00034157|31820|2017|12|22455|618
C00034157|10016|2017|12|22505|619
C00034157|50322|2017|12|22713|620
C00034157|31904|2017|14|22921|621
C00034157|02466|2017|14|23121|622
C00034157|87144|2017|14|23146|623
C00034157|31909|2017|14|23196|624
C00034157|07024|2017|14|23211|625
C00034157|31907|2017|14|23221|626
C00034157|31820|2017|14|23231|627
C00034157|31808|2017|12|23241|628
C00034157|31804|2017|12|23345|629
C00034157|55447|2017|12|23357|630
C00034157|55447|2017|12|23369|631
C00034157|31831|2017|12|23419|632
C00034157|95602|2017|12|23431|633
C00034157|33427|2017|12|23639|634
C00034157|08528|2017|12|23651|635
C00034157|22191|2017|12|23692|636
C00034157|36877|2017|12|23702|637
C00034157|29205|2017|12|23743|638
C00034157|29072|2017|12|23753|639
C00034157|39507|2017|12|23857|640
C00034157|08087|2017|12|23877|641
C00034157|36867|2017|12|23902|642
C00490037|35805|2017|12|23952|643
C00490037|35805|2017|12|24002|644
C00490037|35805|2017|12|24012|645
C00490037|35805|2017|12|24022|646
C00215202|85021|2017|12|24037|647
C00215202|85021|2017|12|24052|648
C00215202|85021|2017|12|24062|649
C00215202|85021|2017|12|24077|650
C00215202|85021|2017|12|24092|651
C00215202|85021|2017|12|24107|652
C00215202|85021|2017|12|24117|653
C00215202|85021|2017|12|24137|654
C00215202|85021|2017|12|24157|655
C00215202|85021|2017|12|24177|656
C00215202|85021|2017|12|24197|657
C00215202|85021|2017|12|24217|658
C00215202|85021|2017|12|24242|659
C00215202|85021|2017|12|24252|660
C00215202|85021|2017|12|24262|661
C00215202|85021|2017|12|24302|662
C00215202|85021|2017|12|24342|663
C00215202|85021|2017|12|24357|664
C00215202|85021|2017|12|24372|665
C00215202|85021|2017|12|24387|666
C00215202|85021|2017|12|24397|667
C00215202|85021|2017|12|24407|668
C00215202|85021|2017|12|24422|669
C00215202|85021|2017|12|24432|670
C00215202|85021|2017|12|24442|671
C00215202|85021|2017|12|24452|672
C00215202|85021|2017|12|24467|673
C00215202|85021|2017|12|24482|674
C00215202|85021|2017|12|24497|675
C00215202|85021|2017|12|24507|676
C00215202|85021|2017|12|24522|677
C00215202|85021|2017|12|24537|678
C00215202|85021|2017|12|24547|679
C00215202|85021|2017|12|24557|680
C00215202|85021|2017|12|24567|681
C00215202|85021|2017|12|24592|682
C00215202|85021|2017|12|24602|683
C00215202|85021|2017|12|24612|684
C00215202|85021|2017|12|24622|685
C00215202|85021|2017|12|24632|686
C00215202|85021|2017|12|24657|687
C00215202|85021|2017|12|24672|688
C00215202|85021|2017|12|24687|689
C00215202|85021|2017|12|24702|690
C00215202|85021|2017|12|24717|691
C00215202|85021|2017|12|24732|692
C00215202|85021|2017|12|24757|693
C00215202|85021|2017|12|24782|694
C00215202|85021|2017|12|24807|695
C00215202|85021|2017|12|24832|696
C00215202|85021|2017|12|24842|697
C00215202|85021|2017|12|24852|698
C00215202|85021|2017|12|24862|699
C00215202|85021|2017|12|24872|700
C00215202|85021|2017|12|24882|701
C00215202|85021|2017|12|24922|702
C00215202|85021|2017|12|24962|703
C00215202|85021|2017|12|24987|704
C00215202|85021|2017|12|25012|705
C00215202|85021|2017|12|25037|706
C00215202|85021|2017|12|25062|707
C00215202|85021|2017|12|25087|708
C00215202|85021|2017|12|25127|709
C00215202|85021|2017|12|25167|710
C00215202|85021|2017|12|25207|711
C00215202|85021|2017|12|25217|712
C00215202|85021|2017|12|25242|713
C00215202|85021|2017|12|25277|714
C00215202|85021|2017|12|25287|715
C00215202|85021|2017|12|25312|716
C00215202|85021|2017|12|25337|717
C00215202|85021|2017|12|25362|718
C00215202|85021|2017|12|25372|719
C00215202|85021|2017|12|25382|720
C00215202|85021|2017|12|25394|721
C00215202|85021|2017|12|25406|722
C00215202|85021|2017|12|25418|723
C00215202|85021|2017|12|25453|724
C00215202|85021|2017|12|25488|725
C00215202|85021|2017|12|25523|726
C00215202|85021|2017|12|25548|727
C00215202|85021|2017|12|25573|728
C00215202|85021|2017|12|25588|729
C00215202|85021|2017|12|25603|730
C00215202|85021|2017|12|25618|731
C00215202|85021|2017|12|25628|732
C00215202|85021|2017|12|25638|733
C00215202|85021|2017|12|25648|734
C00215202|85021|2017|12|25658|735
C00215202|85021|2017|12|25668|736
C00215202|85021|2017|12|25693|737
C00215202|85021|2017|12|25718|738
C00215202|85021|2017|12|25743|739
C00215202|85021|2017|12|25768|740
C00215202|85021|2017|12|25808|741
C00215202|85021|2017|12|25818|742
C00215202|85021|2017|12|25833|743
C00215202|85021|2017|12|25858|744
C00215202|85021|2017|12|25883|745
C00215202|85021|2017|12|25908|746
C00215202|85021|2017|12|25923|747
C00215202|85021|2017|12|25938|748
C00215202|85021|2017|12|25953|749
C00215202|85021|2017|12|25978|750
C00215202|85021|2017|12|26003|751
C00215202|85021|2017|12|26013|752
C00215202|85021|2017|12|26023|753
C00215202|85021|2017|12|26048|754
C00215202|85021|2017|12|26073|755
C00215202|85021|2017|12|26098|756
C00215202|85021|2017|12|26123|757
C00215202|85021|2017|12|26143|758
C00215202|85021|2017|12|26163|759
C00215202|85021|2017|12|26183|760
C00215202|85021|2017|12|26208|761
C00215202|85021|2017|12|26233|762
C00215202|85021|2017|12|26248|763
C00215202|85021|2017|12|26263|764
C00215202|85021|2017|12|26278|765
C00215202|85021|2017|12|26288|766
C00215202|85021|2017|12|26298|767
C00215202|85021|2017|12|26333|768
C00215202|85021|2017|12|26368|769
C00215202|85021|2017|12|26403|770
C00215202|85021|2017|12|26438|771
C00215202|85021|2017|12|26473|772
C00215202|85021|2017|12|26508|773
C00215202|85021|2017|12|26543|774
C00215202|85021|2017|12|26558|775
C00215202|85021|2017|12|26573|776
C00215202|85021|2017|12|26588|777
C00215202|85021|2017|12|26608|778
C00215202|85021|2017|12|26633|779
